from_stop_id,to_stop_id,transfer_type,from_trip_id,to_trip_id
U2973Z302,U2973Z8,1,1223_6_180430,434_1_180611
U1496Z301,U1496Z2,1,1322_31_180430,434_8_180611
U2973Z302,U2973Z8,1,1223_12_180430,434_8_180611
U1496Z301,U1496Z2,1,1322_80_180430,434_10_180611
U1496Z301,U1496Z2,1,1322_74_180430,434_13_180611
U1496Z301,U1496Z1,1,1322_41_180430,434_15_180611
U1496Z301,U1496Z2,1,1322_19_180430,434_16_180611
U2973Z302,U2973Z8,1,1223_10_180430,434_16_180611
U2973Z302,U2973Z8,1,1223_6_180430,434_25_180615
U2973Z302,U2973Z8,1,1223_12_180430,434_27_180615
U2973Z302,U2973Z8,1,1223_10_180430,434_30_180615
U2269Z301,U2269Z4,1,1301_30_180430,435_72_180530
U2269Z301,U2269Z6,1,1301_3_180430,435_73_180530
U2269Z301,U2269Z4,1,1301_45_180430,435_8_180430
U2269Z301,U2269Z6,1,1301_30_180430,435_9_180430
U2269Z301,U2269Z4,1,1301_36_180430,435_10_180430
U2269Z301,U2269Z6,1,1301_76_180430,435_75_180530
U2269Z301,U2269Z4,1,1301_49_180430,435_76_180530
U2269Z301,U2269Z6,1,1301_78_180430,435_77_180530
U2269Z301,U2269Z4,1,1301_38_180430,435_14_180430
U2269Z301,U2269Z6,1,1301_49_180430,435_78_180530
U2269Z301,U2269Z4,1,1301_40_180430,435_79_180530
U2269Z301,U2269Z4,1,1301_51_180430,435_17_180430
U2269Z301,U2269Z6,1,1301_74_180430,435_19_180430
U2269Z301,U2269Z6,1,1301_47_180430,435_21_180430
U2269Z301,U2269Z4,1,1301_32_180430,435_22_180430
U2269Z301,U2269Z6,1,1301_72_180430,435_80_180530
U2269Z301,U2269Z4,1,1301_34_180430,435_81_180530
U2269Z301,U2269Z6,1,1301_36_180430,435_82_180530
U2269Z301,U2269Z4,1,1301_76_180430,435_83_180530
U2269Z301,U2269Z6,1,1301_38_180430,435_84_180530
U2269Z301,U2269Z4,1,1301_78_180430,435_85_180530
U2269Z301,U2269Z6,1,1301_40_180430,435_29_180430
U2269Z301,U2269Z6,1,1301_18_180430,435_32_180501
U2269Z301,U2269Z4,1,1301_32_180430,435_33_180501
U2269Z301,U2269Z6,1,1301_7_180430,435_34_180501
U2269Z301,U2269Z4,1,1301_74_180430,435_35_180501
U2269Z301,U2269Z6,1,1301_63_180430,435_36_180501
U2269Z301,U2269Z4,1,1301_85_180501,435_37_180501
U2269Z301,U2269Z6,1,1301_65_180430,435_88_180602
U1496Z301,U1496Z2,1,1322_61_180430,436_44_180522
U1496Z301,U1496Z1,1,1322_31_180430,436_45_180522
U1496Z301,U1496Z2,1,1322_33_180430,436_6_180430
U1496Z301,U1496Z1,1,1322_23_180430,436_7_180430
U1496Z301,U1496Z2,1,1322_25_180430,436_46_180522
U1496Z301,U1496Z1,1,1322_80_180430,436_47_180522
U1496Z301,U1496Z2,1,1322_82_180430,436_10_180430
U1496Z301,U1496Z2,1,1322_5_180430,436_48_180522
U1496Z301,U1496Z2,1,1322_76_180430,436_16_180430
U1496Z301,U1496Z1,1,1322_70_180430,436_17_180430
U1496Z301,U1496Z2,1,1322_72_180430,436_18_180430
U3030Z2,U3030Z2,1,499_17_180430,436_50_180522
U3174Z1,U3174Z2,1,436_39_180430,436_22_180430
U1496Z301,U1496Z1,1,1322_57_180430,436_51_180522
U1496Z301,U1496Z2,1,1322_59_180430,436_52_180522
U1496Z301,U1496Z1,1,1322_74_180430,436_53_180522
U3174Z2,U3174Z2,1,436_16_180430,436_30_180430
U3174Z2,U3174Z2,1,436_16_180611,436_30_180430
U3174Z2,U3174Z2,1,436_66_180615,436_30_180430
U1496Z301,U1496Z1,1,1322_43_180430,436_56_180522
U1496Z301,U1496Z2,1,1322_45_180430,436_57_180522
U1496Z301,U1496Z1,1,1322_9_180430,436_35_180430
U1496Z301,U1496Z2,1,1322_11_180430,436_36_180430
U1496Z301,U1496Z2,1,1322_61_180430,436_3_180611
U1496Z301,U1496Z1,1,1322_31_180430,436_5_180611
U1496Z301,U1496Z2,1,1322_33_180430,436_6_180611
U1496Z301,U1496Z1,1,1322_23_180430,436_7_180611
U1496Z301,U1496Z2,1,1322_25_180430,436_8_180611
U1496Z301,U1496Z1,1,1322_80_180430,436_9_180611
U1496Z301,U1496Z2,1,1322_82_180430,436_10_180611
U1496Z301,U1496Z2,1,1322_5_180430,436_14_180611
U1496Z301,U1496Z2,1,1322_76_180430,436_16_180611
U1496Z301,U1496Z1,1,1322_70_180430,436_17_180611
U1496Z301,U1496Z2,1,1322_72_180430,436_18_180611
U3030Z2,U3030Z2,1,499_17_180430,436_19_180611
U1496Z301,U1496Z1,1,1322_57_180430,436_24_180611
U1496Z301,U1496Z2,1,1322_59_180430,436_25_180611
U1496Z301,U1496Z1,1,1322_74_180430,436_26_180611
U1496Z301,U1496Z1,1,1322_43_180430,436_31_180611
U1496Z301,U1496Z2,1,1322_45_180430,436_32_180611
U1496Z301,U1496Z1,1,1322_9_180430,436_35_180611
U1496Z301,U1496Z2,1,1322_11_180430,436_36_180611
U3030Z2,U3030Z2,1,499_17_180430,436_68_180615
U2490Z1,U2490Z1,1,390_18_180430,438_4_180430
U2490Z1,U2490Z1,1,360_28_180430,438_6_180430
U2490Z1,U2490Z1,1,390_24_180430,438_8_180430
U2490Z2,U2490Z1,1,390_41_180430,438_8_180430
U2490Z1,U2490Z1,1,390_33_180430,438_14_180430
U2490Z1,U2490Z1,1,360_12_180430,438_16_180430
U2510Z1,U2510Z1,1,438_11_180430,438_17_180430
U2490Z2,U2490Z1,1,360_9_180430,438_22_180528
U2490Z1,U2490Z1,1,360_2_180430,438_24_180528
U2490Z1,U2490Z1,1,361_62_180501,438_31_180526
U2490Z1,U2490Z1,1,390_46_180501,438_33_180526
U2490Z1,U2490Z1,1,361_67_180505,438_35_180526
U2490Z1,U2490Z1,1,361_66_180501,438_35_180526
U2490Z1,U2490Z1,1,361_60_180501,438_37_180526
U2490Z1,U2490Z1,1,361_69_180505,438_37_180526
U2490Z1,U2490Z1,1,360_40_180501,440_1_180501
U2490Z1,U2490Z1,1,338_43_180501,440_3_180501
U2490Z1,U2490Z1,1,360_45_180501,440_5_180501
U2490Z1,U2490Z1,1,360_44_180501,440_7_180501
U2349Z301,U2349Z2,1,1322_23_180430,443_2_180430
U1434Z1,U1434Z1,1,398_14_180509,443_2_180430
U2349Z301,U2349Z2,1,1322_80_180430,443_6_180430
U1434Z1,U1434Z1,1,398_20_180509,443_6_180430
U1434Z1,U1434Z1,1,433_13_180430,443_6_180430
U1434Z1,U1434Z1,1,398_2_180509,443_8_180430
U2349Z301,U2349Z2,1,1302_18_180430,443_10_180430
U2349Z301,U2349Z2,1,1322_43_180430,443_12_180430
U1434Z1,U1434Z1,1,398_52_180509,443_12_180430
U2349Z301,U2349Z2,1,1302_7_180430,443_16_180430
U2349Z301,U2349Z2,1,1302_34_180430,443_18_180430
U2349Z301,U2349Z2,1,1322_9_180430,443_20_180430
U1434Z1,U1434Z1,1,398_18_180509,443_20_180430
U2349Z301,U2349Z2,1,1302_15_180430,443_23_180430
U2349Z301,U2349Z2,1,1302_52_180430,443_28_180430
U2349Z301,U2349Z2,1,1302_18_180430,443_29_180501
U2349Z301,U2349Z2,1,1302_27_180501,443_33_180501
U2349Z301,U2349Z2,1,1302_54_180430,443_35_180501
U2349Z301,U2349Z2,1,1322_23_180430,443_2_180611
U1434Z1,U1434Z1,1,398_14_180509,443_2_180611
U1434Z1,U1434Z1,1,398_2_180509,443_8_180611
U2349Z301,U2349Z2,1,1322_43_180430,443_12_180611
U1434Z1,U1434Z1,1,398_52_180509,443_12_180611
U1564Z1,U1564Z1,1,339_43_180604,444_14_180430
U1564Z1,U1564Z1,1,339_63_180604,444_19_180430
U1564Z1,U1564Z1,1,337_30_180430,444_38_180430
U1564Z1,U1564Z1,1,337_82_180604,444_95_180604
U1564Z1,U1564Z1,1,339_50_180604,444_98_180604
U1564Z1,U1564Z1,1,337_79_180604,444_22_180430
U1564Z1,U1564Z1,1,339_55_180604,444_23_180430
U1564Z1,U1564Z1,1,339_46_180604,444_25_180430
U1564Z1,U1564Z1,1,339_41_180604,444_27_180430
U1564Z1,U1564Z1,1,337_33_180430,444_44_180604
U2518Z301,U2518Z2,1,1308_24_180430,445_10_180430
U2518Z301,U2518Z2,1,1308_37_180430,445_14_180430
U2518Z301,U2518Z2,1,1308_10_180430,445_16_180430
U2518Z301,U2518Z2,1,1308_26_180430,445_18_180430
U2518Z301,U2518Z2,1,1308_14_180430,445_20_180430
U1712Z2,U1712Z3,1,317_40_180430,446_7_180430
U1712Z1,U1712Z3,1,317_13_180430,446_9_180430
U1712Z1,U1712Z3,1,317_46_180430,446_11_180430
U1712Z2,U1712Z3,1,317_14_180430,446_13_180430
U1712Z1,U1712Z3,1,317_26_180430,446_19_180430
U1712Z2,U1712Z3,1,317_3_180430,446_19_180430
U1712Z1,U1712Z3,1,317_32_180430,446_21_180430
U1712Z1,U1712Z3,1,317_32_180505,446_21_180430
U1712Z1,U1712Z3,1,317_32_180501,446_21_180430
U1712Z2,U1712Z3,1,317_33_180430,446_23_180430
U1712Z2,U1712Z3,1,317_33_180505,446_23_180430
U1712Z2,U1712Z3,1,317_33_180501,446_23_180430
U1712Z1,U1712Z3,1,317_15_180430,446_27_180430
U1712Z1,U1712Z3,1,317_15_180501,446_27_180430
U1712Z2,U1712Z3,1,317_16_180430,446_29_180430
U1712Z2,U1712Z3,1,317_27_180430,446_31_180430
U1712Z1,U1712Z3,1,317_6_180430,446_33_180430
U1712Z1,U1712Z3,1,317_6_180501,446_33_180430
U1712Z2,U1712Z3,1,317_42_180430,446_35_180430
U1712Z1,U1712Z3,1,317_17_180430,446_37_180430
U1712Z2,U1712Z3,1,317_7_180430,446_39_180430
U1712Z1,U1712Z3,1,317_28_180430,446_41_180430
U1712Z2,U1712Z3,1,317_18_180430,446_43_180430
U1712Z1,U1712Z3,1,317_34_180430,446_45_180430
U1712Z1,U1712Z3,1,317_34_180505,446_45_180430
U1712Z1,U1712Z3,1,317_34_180501,446_45_180430
U1712Z2,U1712Z3,1,317_35_180430,446_47_180430
U1712Z1,U1712Z3,1,317_8_180430,446_49_180430
U1712Z2,U1712Z3,1,317_9_180430,446_51_180430
U1712Z1,U1712Z3,1,317_53_180430,446_53_180430
U1712Z1,U1712Z3,1,317_53_180501,446_53_180430
U1712Z2,U1712Z3,1,317_54_180430,446_55_180430
U1712Z2,U1712Z3,1,317_54_180501,446_55_180430
U1712Z1,U1712Z3,1,317_36_180430,446_57_180430
U1712Z2,U1712Z3,1,317_37_180430,446_59_180430
U1712Z1,U1712Z3,1,317_21_180430,446_61_180430
U1712Z1,U1712Z3,1,317_21_180501,446_61_180430
U1712Z2,U1712Z3,1,317_22_180430,446_63_180430
U1712Z1,U1712Z3,1,317_52_180430,446_64_180430
U1712Z1,U1712Z3,1,317_10_180430,446_66_180430
U1712Z1,U1712Z3,1,317_10_180505,446_66_180430
U1712Z2,U1712Z3,1,317_11_180430,446_68_180430
U1712Z2,U1712Z3,1,317_11_180501,446_68_180430
U1712Z2,U1712Z3,1,317_40_180505,446_7_180501
U1712Z2,U1712Z3,1,317_40_180501,446_7_180501
U1712Z1,U1712Z3,1,317_2_180505,446_70_180501
U1712Z1,U1712Z3,1,317_2_180501,446_70_180501
U1712Z2,U1712Z3,1,317_42_180501,446_72_180501
U1853Z301,U1853Z1,1,1307_73_180430,448_3_180604
U1732Z1,U1732Z2,1,318_59_180430,448_4_180604
U1853Z301,U1853Z1,1,1307_67_180430,448_5_180604
U1853Z301,U1853Z1,1,1307_111_180430,448_8_180604
U1853Z301,U1853Z1,1,1307_32_180430,448_12_180604
U1853Z301,U1853Z1,1,1307_123_180430,448_14_180604
U1853Z301,U1853Z1,1,1307_132_180430,448_16_180604
U1853Z301,U1853Z1,1,1307_102_180430,448_18_180604
U1709Z2,U1709Z2,1,317_42_180430,448_22_180604
U1853Z301,U1853Z1,1,1307_115_180430,448_37_180604
U1853Z301,U1853Z1,1,1307_49_180430,448_39_180609
U1853Z301,U1853Z1,1,1307_53_180430,448_41_180609
U1853Z301,U1853Z1,1,1307_57_180430,448_42_180609
U1853Z301,U1853Z1,1,1307_59_180430,448_43_180610
U1709Z2,U1709Z2,1,317_7_180430,449_1_180430
U1709Z2,U1709Z2,1,317_29_180430,449_5_180430
U1709Z2,U1709Z2,1,317_22_180430,449_10_180430
U1709Z2,U1709Z2,1,317_11_180430,449_13_180430
U2109Z1,U2109Z1,1,332_72_180430,452_3_180430
U2109Z1,U2109Z1,1,332_17_180430,452_5_180430
U2109Z1,U2109Z1,1,332_102_180430,452_11_180430
U1384Z301,U1384Z3,1,1217_14_180430,452_12_180430
U2109Z1,U2109Z1,1,332_74_180430,452_15_180430
U1384Z301,U1384Z3,1,1217_10_180430,452_16_180430
U2109Z1,U2109Z1,1,332_15_180430,452_23_180430
U2109Z1,U2109Z1,1,332_54_180430,452_25_180430
U1384Z301,U1384Z3,1,1217_28_180430,452_26_180430
U2109Z1,U2109Z1,1,332_84_180430,452_32_180430
U2109Z1,U2109Z1,1,332_58_180430,452_35_180430
U1593Z1,U1593Z2,1,339_36_180604,452_36_180430
U1384Z301,U1384Z3,1,1217_8_180430,452_40_180430
U2109Z1,U2109Z1,1,332_7_180430,452_42_180430
U1384Z301,U1384Z3,1,1217_7_180430,452_43_180430
U1384Z301,U1384Z3,1,1217_16_180430,452_44_180430
U1384Z301,U1384Z3,1,1217_39_180501,452_44_180430
U1384Z301,U1384Z3,1,1217_32_180430,452_49_180430
U2109Z1,U2109Z1,1,332_29_180430,452_52_180430
U2109Z1,U2109Z1,1,332_9_180430,452_54_180430
U2109Z1,U2109Z1,1,332_82_180430,452_56_180430
U2109Z1,U2109Z1,1,332_32_180501,452_76_180602
U1384Z301,U1384Z3,1,1217_5_180501,452_77_180602
U2109Z1,U2109Z1,1,332_124_180501,452_78_180602
U2109Z1,U2109Z1,1,332_90_180501,452_82_180602
U1384Z301,U1384Z3,1,1217_22_180430,452_83_180602
U2109Z1,U2109Z1,1,332_88_180501,452_84_180602
U1384Z301,U1384Z3,1,1217_2_180505,452_85_180602
U2109Z1,U2109Z1,1,332_19_180501,452_86_180602
U1384Z301,U1384Z3,1,1217_26_180430,452_87_180602
U2109Z1,U2109Z1,1,332_5_180430,452_91_180602
U2109Z1,U2109Z1,1,332_70_180430,452_93_180602
U2109Z1,U2109Z1,1,332_32_180501,452_60_180527
U2109Z1,U2109Z1,1,332_90_180501,452_64_180527
U2109Z1,U2109Z1,1,332_88_180501,452_66_180527
U2109Z1,U2109Z1,1,332_19_180501,452_68_180527
U2109Z1,U2109Z1,1,332_5_180430,452_70_180527
U2109Z1,U2109Z1,1,332_70_180430,452_72_180527
U2109Z1,U2109Z1,1,332_124_180501,452_74_180527
U1384Z301,U1384Z3,1,1217_20_180430,453_2_180430
U1384Z301,U1384Z3,1,1217_2_180430,453_5_180430
U1384Z301,U1384Z3,1,1217_10_180430,453_9_180430
U1593Z4,U1593Z5,1,452_2_180430,453_13_180430
U1384Z301,U1384Z3,1,1217_7_180430,453_34_180602
U1384Z301,U1384Z3,1,1217_7_180430,453_28_180527
U1384Z301,U1384Z4,1,1217_24_180430,454_1_180430
U3303Z1,U3303Z2,1,459_18_180430,454_44_180604
U1384Z301,U1384Z4,1,1217_20_180430,454_8_180430
U1384Z301,U1384Z4,1,1217_28_180430,454_9_180430
U1384Z301,U1384Z4,1,1217_7_180430,454_10_180430
U3303Z2,U3303Z2,1,455_15_180430,454_16_180430
U1384Z301,U1384Z4,1,1217_22_180430,454_47_180604
U1384Z301,U1384Z4,1,1217_5_180430,454_24_180430
U1384Z301,U1384Z4,1,1217_10_180430,454_26_180430
U1384Z301,U1384Z4,1,1217_18_180430,454_37_180602
U1384Z301,U1384Z4,1,1217_28_180430,454_41_180602
U1384Z301,U1384Z4,1,1217_16_180505,454_34_180501
U1384Z301,U1384Z4,1,1217_39_180501,454_34_180501
U1384Z301,U1384Z4,1,1217_8_180430,454_35_180501
U1384Z301,U1384Z4,1,1217_5_180430,454_24_180613
U3303Z1,U3303Z1,1,454_24_180430,455_2_180430
U3303Z1,U3303Z1,1,454_24_180613,455_2_180430
U2545Z1,U2545Z4,1,390_40_180430,455_3_180514
U1384Z301,U1384Z5,1,1217_18_180430,455_20_180514
U3303Z1,U3303Z2,1,459_3_180430,455_21_180514
U1384Z301,U1384Z5,1,1217_7_180430,455_24_180519
U1384Z301,U1384Z5,1,1217_32_180501,455_27_180519
U2824Z301,U2824Z1,1,1304_8_180430,456_7_180509
U2824Z301,U2824Z1,1,1304_26_180430,456_11_180509
U2824Z301,U2824Z1,1,1304_17_180430,456_15_180509
U2824Z301,U2824Z1,1,1304_39_180430,456_17_180509
U2824Z301,U2824Z1,1,1304_24_180430,456_52_180509
U2824Z301,U2824Z1,1,1304_15_180430,456_54_180509
U3303Z1,U3303Z2,1,455_16_180514,459_4_180430
U4561Z1,U4561Z2,1,459_15_180430,459_8_180430
U4561Z1,U4561Z2,1,459_15_180613,459_8_180430
U3303Z1,U3303Z2,1,454_22_180430,459_16_180430
U3303Z1,U3303Z2,1,454_45_180604,459_19_180430
U3303Z1,U3303Z2,1,454_22_180430,459_16_180613
U1696Z301,U1696Z1,1,1309_106_180430,461_4_180430
U1696Z301,U1696Z1,1,1309_39_180430,461_6_180430
U1696Z301,U1696Z1,1,1309_123_180430,461_8_180430
U1696Z301,U1696Z1,1,1309_110_180430,461_10_180430
U1598Z1,U1598Z2,1,363_7_180430,461_10_180430
U1598Z1,U1598Z2,1,363_283_180611,461_10_180430
U1696Z301,U1696Z1,1,1309_120_180430,461_12_180430
U1696Z301,U1696Z1,1,1309_112_180430,461_13_180430
U1598Z1,U1598Z2,1,363_112_180430,461_13_180430
U1598Z1,U1598Z2,1,363_187_180611,461_13_180430
U1696Z301,U1696Z1,1,1309_42_180430,461_20_180430
U1696Z301,U1696Z1,1,1309_108_180430,461_30_180430
U1598Z1,U1598Z2,1,363_108_180430,461_30_180430
U1598Z1,U1598Z2,1,363_183_180611,461_30_180430
U1696Z301,U1696Z1,1,1309_8_180430,461_32_180430
U1696Z301,U1696Z1,1,1309_127_180430,461_34_180430
U1696Z301,U1696Z1,1,1309_43_180430,461_37_180430
U1696Z301,U1696Z1,1,1309_29_180430,461_50_180430
U1696Z301,U1696Z1,1,1309_31_180430,461_55_180430
U1696Z301,U1696Z1,1,1309_125_180430,461_57_180430
U1696Z301,U1696Z1,1,1309_33_180430,461_59_180430
U1696Z301,U1696Z1,1,1309_113_180430,461_61_180430
U1696Z301,U1696Z1,1,1309_118_180430,461_63_180430
U1696Z301,U1696Z1,1,1309_115_180430,461_65_180430
U1696Z301,U1696Z1,1,1309_42_180430,461_20_180501
U1696Z301,U1696Z1,1,1309_64_180430,462_7_180430
U1696Z301,U1696Z1,1,1309_54_180430,462_11_180430
U1696Z301,U1696Z1,1,1309_70_180430,462_13_180430
U1696Z301,U1696Z1,1,1309_99_180430,463_6_180430
U2831Z301,U2831Z1,1,1304_35_180430,464_2_180430
U2831Z301,U2831Z1,1,1304_24_180430,464_8_180430
U2831Z301,U2831Z1,1,1304_11_180430,464_11_180430
U2831Z301,U2831Z1,1,1304_6_180430,464_21_180430
U2831Z301,U2831Z1,1,1304_24_180430,464_25_180611
U2831Z301,U2831Z1,1,1304_11_180430,464_27_180611
U2236Z301,U2236Z3,1,1304_51_180430,466_2_180430
U2236Z301,U2236Z3,1,1304_74_180430,466_4_180430
U2236Z301,U2236Z3,1,1304_10_180430,466_6_180430
U2236Z301,U2236Z3,1,1304_53_180430,466_8_180430
U2236Z301,U2236Z3,1,1304_39_180430,466_10_180430
U2236Z301,U2236Z3,1,1304_26_180430,466_14_180430
U2236Z301,U2236Z3,1,1304_8_180430,466_18_180430
U2236Z301,U2236Z3,1,1304_68_180430,466_23_180430
U2236Z301,U2236Z3,1,1304_33_180430,466_27_180430
U2236Z301,U2236Z3,1,1304_72_180430,466_30_180430
U1793Z5,U1793Z5,1,467_79_180521,467_106_180530
U9176Z2,U9176Z1,1,668_9_180430,467_76_180521
U9176Z2,U9176Z2,1,668_17_180430,467_118_180530
U9176Z2,U9176Z1,1,668_2_180430,467_120_180530
U9176Z2,U9176Z1,1,668_11_180430,467_126_180530
U9176Z2,U9176Z2,1,668_15_180430,467_129_180530
U1793Z3,U1793Z5,1,369_29_180507,467_132_180602
U1793Z3,U1793Z5,1,369_15_180501,467_133_180602
U1793Z3,U1793Z5,1,369_72_180507,467_134_180602
U1793Z3,U1793Z5,1,369_29_180507,467_137_180616
U1793Z3,U1793Z5,1,369_15_180501,467_139_180616
U1793Z3,U1793Z5,1,369_72_180507,467_141_180616
U1696Z301,U1696Z1,1,1309_99_180430,469_2_180521
U1696Z301,U1696Z1,1,1309_10_180430,469_5_180604
U1696Z301,U1696Z1,1,1309_56_180430,469_10_180430
U1696Z301,U1696Z1,1,1309_20_180430,469_16_180521
U1696Z301,U1696Z1,1,1309_99_180430,469_49_180611
U1696Z301,U1696Z1,1,1309_56_180430,469_51_180611
U1696Z301,U1696Z1,1,1309_20_180430,469_53_180611
U1785Z2,U1785Z2,1,473_7_180430,470_5_180430
U1785Z2,U1785Z2,1,473_9_180430,470_7_180430
U1785Z1,U1785Z1,1,473_6_180430,470_10_180430
U1785Z2,U1785Z2,1,473_2_180430,470_11_180430
U1242Z1,U1242Z1,1,472_1_180430,471_11_180528
U1785Z4,U1785Z4,1,473_11_180430,471_19_180528
U1785Z4,U1785Z4,1,470_12_180430,471_29_180528
U1785Z4,U1785Z3,1,473_11_180430,471_38_180430
U1242Z1,U1242Z1,1,472_3_180528,471_40_180430
U1242Z1,U1242Z1,1,472_17_180611,471_40_180430
U1242Z1,U1242Z1,1,377_28_180430,471_47_180430
U1242Z1,U1242Z1,1,377_30_180430,471_48_180528
U1785Z4,U1785Z4,1,369_77_180501,471_49_180501
U1785Z4,U1785Z4,1,369_121_180501,471_51_180501
U1785Z4,U1785Z4,1,369_93_180501,471_56_180501
U1785Z4,U1785Z4,1,369_93_180501,471_81_180610
U1242Z1,U1242Z1,1,472_1_180430,471_82_180611
U1785Z4,U1785Z4,1,473_11_180430,471_83_180611
U1785Z4,U1785Z4,1,470_12_180430,471_73_180611
U1242Z1,U1242Z1,1,377_30_180430,471_79_180611
U1242Z1,U1242Z1,1,471_39_180430,472_3_180528
U1242Z1,U1242Z1,1,476_11_180430,472_5_180528
U1921Z2,U1921Z1,1,471_36_180528,472_7_180528
U1242Z1,U1242Z1,1,377_87_180430,472_8_180430
U1242Z1,U1242Z1,1,377_18_180430,472_11_180528
U1242Z1,U1242Z1,1,377_50_180430,472_13_180430
U1242Z1,U1242Z1,1,471_39_180430,472_17_180611
U1242Z1,U1242Z1,1,476_11_180430,472_25_180611
U1921Z2,U1921Z1,1,471_36_180528,472_19_180611
U1785Z2,U1785Z2,1,470_11_180430,473_2_180430
U1785Z1,U1785Z1,1,470_10_180430,473_6_180430
U1785Z2,U1785Z2,1,470_5_180430,473_7_180430
U2346Z1,U2346Z2,1,466_31_180430,473_8_180430
U1785Z2,U1785Z2,1,470_7_180430,473_9_180430
U1785Z3,U1785Z3,1,471_12_180528,473_12_180430
U2228Z1,U2228Z2,1,370_37_180430,473_13_180430
U1793Z5,U1793Z9,1,467_116_180530,474_76_180521
U1333Z2,U1333Z2,1,497_19_180430,480_1_180430
U1333Z2,U1333Z2,1,497_21_180430,480_3_180430
U1333Z2,U1333Z2,1,497_5_180430,480_5_180430
U1333Z2,U1333Z2,1,497_5_180615,480_5_180430
U1333Z2,U1333Z2,1,497_17_180430,480_7_180430
U1333Z2,U1333Z2,1,497_8_180430,480_9_180430
U1333Z2,U1333Z2,1,497_8_180615,480_9_180430
U1610Z301,U1610Z2,1,1301_40_180430,484_4_180430
U1610Z301,U1610Z2,1,1301_49_180430,484_6_180430
U1610Z301,U1610Z2,1,1301_78_180430,484_7_180430
U1610Z301,U1610Z2,1,1301_76_180430,484_12_180430
U1610Z301,U1610Z2,1,1301_38_180430,484_13_180430
U1610Z301,U1610Z2,1,1301_49_180430,484_6_180611
U1610Z301,U1610Z2,1,1301_78_180430,484_7_180611
U1610Z301,U1610Z2,1,1301_40_180430,484_4_180611
U1610Z301,U1610Z2,1,1301_76_180430,484_12_180611
U1610Z301,U1610Z2,1,1301_38_180430,484_13_180611
U2522Z1,U2522Z3,1,390_14_180430,485_8_180430
U2522Z1,U2522Z3,1,390_2_180430,485_19_180430
U2008Z1,U2008Z3,1,381_68_180502,489_3_180604
U1696Z301,U1696Z2,1,1309_81_180430,489_4_180604
U2008Z1,U2008Z3,1,382_28_180512,489_6_180430
U1696Z301,U1696Z2,1,1309_108_180430,489_9_180604
U2008Z1,U2008Z3,1,381_59_180501,489_10_180604
U1696Z301,U1696Z2,1,1309_56_180430,489_11_180604
U2008Z1,U2008Z3,1,381_48_180502,489_12_180604
U1696Z301,U1696Z2,1,1309_50_180430,489_13_180604
U1696Z301,U1696Z2,1,1309_97_180430,489_15_180604
U2008Z1,U2008Z3,1,381_63_180501,489_16_180604
U1696Z301,U1696Z2,1,1309_72_180430,489_17_180604
U2008Z1,U2008Z3,1,381_54_180501,489_18_180604
U1696Z301,U1696Z2,1,1309_26_180430,489_19_180604
U2008Z1,U2008Z3,1,387_26_180430,489_20_180604
U2008Z1,U2008Z3,1,381_73_180502,489_23_180604
U1696Z301,U1696Z2,1,1309_83_180430,489_24_180604
U2008Z1,U2008Z3,1,381_66_180502,489_25_180604
U1696Z301,U1696Z2,1,1309_120_180430,489_26_180604
U1696Z301,U1696Z2,1,1309_26_180430,489_19_180609
U2008Z1,U2008Z3,1,381_80_180505,489_33_180609
U2008Z1,U2008Z3,1,381_40_180501,489_33_180609
U1696Z301,U1696Z2,1,1309_75_180430,489_42_180609
U2008Z1,U2008Z3,1,387_59_180505,489_43_180609
U1696Z301,U1696Z2,1,1309_138_180501,489_34_180609
U2008Z1,U2008Z3,1,387_32_180430,489_35_180609
U2008Z1,U2008Z3,1,387_50_180501,489_35_180609
U1696Z301,U1696Z2,1,1309_20_180430,489_36_180609
U2008Z1,U2008Z3,1,387_45_180505,489_23_180609
U1696Z301,U1696Z2,1,1309_101_180430,489_39_180609
U2008Z1,U2008Z3,1,382_43_180505,489_40_180609
U2008Z1,U2008Z3,1,382_43_180501,489_40_180609
U2008Z1,U2008Z3,1,381_63_180501,489_16_180610
U1696Z301,U1696Z2,1,1309_99_180430,489_37_180610
U2008Z1,U2008Z3,1,382_42_180501,489_38_180610
U2026Z2,U2026Z2,1,382_20_180514,490_1_180604
U2059Z1,U2059Z2,1,653_1_180430,490_1_180604
U1696Z301,U1696Z2,1,1309_18_180430,490_2_180604
U1696Z301,U1696Z2,1,1309_20_180430,490_5_180604
U1696Z301,U1696Z2,1,1309_112_180430,490_7_180604
U2046Z1,U2046Z1,1,653_7_180430,490_10_180430
U1696Z301,U1696Z2,1,1309_54_180430,490_12_180604
U1696Z2,U1696Z2,1,494_37_180604,490_12_180604
U1696Z301,U1696Z2,1,1309_110_180430,490_14_180604
U1696Z2,U1696Z2,1,494_49_180604,490_14_180604
U2026Z2,U2026Z2,1,382_39_180430,490_15_180604
U1696Z301,U1696Z2,1,1309_8_180430,490_19_180604
U1696Z301,U1696Z2,1,1309_103_180430,490_20_180604
U2026Z2,U2026Z2,1,654_17_180430,490_37_180604
U2059Z1,U2059Z2,1,653_7_180430,490_37_180604
U1696Z301,U1696Z2,1,1309_64_180430,490_23_180604
U2026Z2,U2026Z2,1,382_7_180430,490_24_180430
U1696Z301,U1696Z2,1,1309_125_180430,490_26_180604
