stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code
U115Z102P,"Nádraží Holešovice",50.10854,14.44037,"P","https://pid.cz/zastavkova-tabla?stop=Nádraží Holešovice",0,U115S1,1,M2
U115Z301,"Praha-Holešovice",50.11053,14.43977,"0","https://pid.cz/zastavkova-tabla?stop=Praha-Holešovice",0,U115S2,1,
U115Z302,"Praha-Holešovice",50.11053,14.43977,"0","https://pid.cz/zastavkova-tabla?stop=Praha-Holešovice",0,U115S2,1,
U116Z1P,"Farkáň",50.06068,14.38100,"P","https://pid.cz/zastavkova-tabla?stop=Farkáň",0,,0,A
U116Z2P,"Farkáň",50.06045,14.38087,"P","https://pid.cz/zastavkova-tabla?stop=Farkáň",0,,0,B
U117Z1P,"Filmové ateliéry",50.03120,14.39229,"P","https://pid.cz/zastavkova-tabla?stop=Filmové ateliéry",0,,0,A
U117Z2P,"Filmové ateliéry",50.03092,14.39229,"P","https://pid.cz/zastavkova-tabla?stop=Filmové ateliéry",0,,0,B
U117Z3P,"Filmové ateliéry",50.03102,14.39169,"P","https://pid.cz/zastavkova-tabla?stop=Filmové ateliéry",0,,0,C
U118Z1P,"Flora",50.07792,14.46152,"P","https://pid.cz/zastavkova-tabla?stop=Flora",0,,1,A
U118Z2P,"Flora",50.07788,14.46243,"P","https://pid.cz/zastavkova-tabla?stop=Flora",0,,1,B
U118Z3P,"Flora",50.07834,14.46090,"P","https://pid.cz/zastavkova-tabla?stop=Flora",0,,0,C
U118Z4P,"Flora",50.07832,14.46063,"P","https://pid.cz/zastavkova-tabla?stop=Flora",0,,0,D
U118Z101P,"Flora",50.07827,14.46330,"P","https://pid.cz/zastavkova-tabla?stop=Flora",0,U118S1,2,M1
U118Z102P,"Flora",50.07829,14.46189,"P","https://pid.cz/zastavkova-tabla?stop=Flora",0,U118S1,2,M2
U120Z1P,"Frančíkova",50.01083,14.35682,"P","https://pid.cz/zastavkova-tabla?stop=Frančíkova",0,,0,A
U120Z1,"Frančíkova",50.01083,14.35682,"0","https://pid.cz/zastavkova-tabla?stop=Frančíkova",0,,0,A
U120Z2P,"Frančíkova",50.01035,14.35693,"P","https://pid.cz/zastavkova-tabla?stop=Frančíkova",0,,0,B
U120Z2,"Frančíkova",50.01035,14.35693,"0","https://pid.cz/zastavkova-tabla?stop=Frančíkova",0,,0,B
U121Z1P,"Franty Kocourka",50.06065,14.40337,"P","https://pid.cz/zastavkova-tabla?stop=Franty Kocourka",0,,0,A
U122Z1P,"Náměstí U Lva",50.03542,14.31580,"P","https://pid.cz/zastavkova-tabla?stop=Náměstí U Lva",0,,0,A
U122Z1,"Náměstí U Lva",50.03542,14.31580,"0","https://pid.cz/zastavkova-tabla?stop=Náměstí U Lva",0,,0,A
U122Z2P,"Náměstí U Lva",50.03519,14.31555,"P","https://pid.cz/zastavkova-tabla?stop=Náměstí U Lva",0,,0,B
U122Z2,"Náměstí U Lva",50.03519,14.31555,"0","https://pid.cz/zastavkova-tabla?stop=Náměstí U Lva",0,,0,B
U123Z1P,"Fruta",50.04307,14.58210,"P","https://pid.cz/zastavkova-tabla?stop=Fruta",0,,0,A
U123Z1,"Fruta",50.04307,14.58210,"B","https://pid.cz/zastavkova-tabla?stop=Fruta",0,,0,A
U123Z2P,"Fruta",50.04390,14.58093,"P","https://pid.cz/zastavkova-tabla?stop=Fruta",0,,0,B
U123Z2,"Fruta",50.04390,14.58093,"B","https://pid.cz/zastavkova-tabla?stop=Fruta",0,,0,B
U124Z1P,"Filosofská",50.02200,14.42827,"P","https://pid.cz/zastavkova-tabla?stop=Filosofská",0,,0,A
U124Z2P,"Filosofská",50.02184,14.42813,"P","https://pid.cz/zastavkova-tabla?stop=Filosofská",0,,0,B
U125Z1P,"Fryčovická",50.13942,14.50514,"P","https://pid.cz/zastavkova-tabla?stop=Fryčovická",0,,0,A
U125Z1,"Fryčovická",50.13942,14.50514,"0","https://pid.cz/zastavkova-tabla?stop=Fryčovická",0,,0,A
U125Z2P,"Fryčovická",50.13914,14.50469,"P","https://pid.cz/zastavkova-tabla?stop=Fryčovická",0,,0,B
U125Z2,"Fryčovická",50.13914,14.50469,"0","https://pid.cz/zastavkova-tabla?stop=Fryčovická",0,,0,B
U126Z1P,"Nádraží Podbaba",50.11233,14.39416,"P","https://pid.cz/zastavkova-tabla?stop=Nádraží Podbaba",0,,0,A
U126Z1,"Nádraží Podbaba",50.11233,14.39416,"B","https://pid.cz/zastavkova-tabla?stop=Nádraží Podbaba",0,,0,A
U126Z2P,"Nádraží Podbaba",50.11119,14.39408,"P","https://pid.cz/zastavkova-tabla?stop=Nádraží Podbaba",0,,1,B
U126Z2,"Nádraží Podbaba",50.11119,14.39408,"B","https://pid.cz/zastavkova-tabla?stop=Nádraží Podbaba",0,,1,B
U126Z3P,"Nádraží Podbaba",50.11193,14.39412,"P","https://pid.cz/zastavkova-tabla?stop=Nádraží Podbaba",0,,1,C
U126Z301,"Praha-Podbaba",50.11281,14.39475,"B","https://pid.cz/zastavkova-tabla?stop=Praha-Podbaba",0,U126S1,1,
U126Z302,"Praha-Podbaba",50.11281,14.39475,"B","https://pid.cz/zastavkova-tabla?stop=Praha-Podbaba",0,U126S1,1,
U127Z1P,"Na Staré cestě",50.03834,14.44199,"P","https://pid.cz/zastavkova-tabla?stop=Na Staré cestě",0,,0,A
U127Z2P,"Na Staré cestě",50.03877,14.44119,"P","https://pid.cz/zastavkova-tabla?stop=Na Staré cestě",0,,0,B
U128Z1P,"Habrová",50.08805,14.49143,"P","https://pid.cz/zastavkova-tabla?stop=Habrová",0,,0,A
U128Z2P,"Habrová",50.08794,14.49067,"P","https://pid.cz/zastavkova-tabla?stop=Habrová",0,,0,B
U129Z1P,"Hadovitá",50.05156,14.45673,"P","https://pid.cz/zastavkova-tabla?stop=Hadovitá",0,,0,A
U129Z2P,"Hadovitá",50.05151,14.45756,"P","https://pid.cz/zastavkova-tabla?stop=Hadovitá",0,,0,B
U130Z1P,"Hadovka",50.09942,14.37515,"P","https://pid.cz/zastavkova-tabla?stop=Hadovka",0,,1,A
U130Z2P,"Hadovka",50.09955,14.37571,"P","https://pid.cz/zastavkova-tabla?stop=Hadovka",0,,1,B
U131Z1P,"Hájek",50.05052,14.62808,"P","https://pid.cz/zastavkova-tabla?stop=Hájek",0,,0,A
U131Z1,"Hájek",50.05052,14.62808,"B","https://pid.cz/zastavkova-tabla?stop=Hájek",0,,0,A
U131Z2P,"Hájek",50.04969,14.62813,"P","https://pid.cz/zastavkova-tabla?stop=Hájek",0,,0,B
U131Z2,"Hájek",50.04969,14.62813,"B","https://pid.cz/zastavkova-tabla?stop=Hájek",0,,0,B
U132Z1P,"Hájová",50.01735,14.65258,"P","https://pid.cz/zastavkova-tabla?stop=Hájová",0,,0,A
U132Z2P,"Hájová",50.01752,14.65283,"P","https://pid.cz/zastavkova-tabla?stop=Hájová",0,,0,B
U133Z1P,"Hanspaulka",50.10421,14.37298,"P","https://pid.cz/zastavkova-tabla?stop=Hanspaulka",0,,0,A
U133Z2P,"Hanspaulka",50.10517,14.37307,"P","https://pid.cz/zastavkova-tabla?stop=Hanspaulka",0,,0,B
U134Z1P,"Nádraží Libeň",50.10211,14.50219,"P","https://pid.cz/zastavkova-tabla?stop=Nádraží Libeň",0,,1,A
U134Z2P,"Nádraží Libeň",50.10200,14.50246,"P","https://pid.cz/zastavkova-tabla?stop=Nádraží Libeň",0,,1,B
U134Z4P,"Nádraží Libeň",50.10117,14.50256,"P","https://pid.cz/zastavkova-tabla?stop=Nádraží Libeň",0,,0,D
U134Z5P,"Nádraží Libeň",50.10285,14.50320,"P","https://pid.cz/zastavkova-tabla?stop=Nádraží Libeň",0,,0,E
U134Z301,"Praha-Libeň",50.10079,14.50166,"0","https://pid.cz/zastavkova-tabla?stop=Praha-Libeň",0,U134S1,1,
U134Z302,"Praha-Libeň",50.10079,14.50166,"0","https://pid.cz/zastavkova-tabla?stop=Praha-Libeň",0,U134S1,1,
U135Z1P,"Hloubětín",50.10618,14.53669,"P","https://pid.cz/zastavkova-tabla?stop=Hloubětín",0,,2,A
U135Z2P,"Hloubětín",50.10617,14.53757,"P","https://pid.cz/zastavkova-tabla?stop=Hloubětín",0,,2,B
U135Z3P,"Hloubětín",50.10580,14.53858,"P","https://pid.cz/zastavkova-tabla?stop=Hloubětín",0,,0,C
U135Z3,"Hloubětín",50.10580,14.53858,"0","https://pid.cz/zastavkova-tabla?stop=Hloubětín",0,,0,C
U135Z4P,"Hloubětín",50.10603,14.53748,"P","https://pid.cz/zastavkova-tabla?stop=Hloubětín",0,,0,D
U135Z4,"Hloubětín",50.10603,14.53748,"0","https://pid.cz/zastavkova-tabla?stop=Hloubětín",0,,0,D
U135Z5P,"Hloubětín",50.10629,14.53682,"P","https://pid.cz/zastavkova-tabla?stop=Hloubětín",0,,0,E
U135Z5N,"Hloubětín",50.10629,14.53682,,"https://pid.cz/zastavkova-tabla?stop=Hloubětín",0,,0,E
U135Z101P,"Hloubětín",50.10685,14.53572,"P","https://pid.cz/zastavkova-tabla?stop=Hloubětín",0,U135S1,1,M1
U135Z102P,"Hloubětín",50.10653,14.53706,"P","https://pid.cz/zastavkova-tabla?stop=Hloubětín",0,U135S1,1,M2
U136Z1P,"Lnářská",50.02825,14.59796,"P","https://pid.cz/zastavkova-tabla?stop=Lnářská",0,,0,A
U136Z1,"Lnářská",50.02825,14.59796,"B","https://pid.cz/zastavkova-tabla?stop=Lnářská",0,,0,A
U136Z2P,"Lnářská",50.02817,14.59709,"P","https://pid.cz/zastavkova-tabla?stop=Lnářská",0,,0,B
U136Z2,"Lnářská",50.02817,14.59709,"B","https://pid.cz/zastavkova-tabla?stop=Lnářská",0,,0,B
U137Z1P,"Hejtmanská",50.10539,14.55703,"P","https://pid.cz/zastavkova-tabla?stop=Hejtmanská",0,,0,A
U137Z2P,"Hejtmanská",50.10529,14.55720,"P","https://pid.cz/zastavkova-tabla?stop=Hejtmanská",0,,0,B
U138Z1P,"Hellichova",50.08566,14.40417,"P","https://pid.cz/zastavkova-tabla?stop=Hellichova",0,,1,A
U138Z2P,"Hellichova",50.08419,14.40447,"P","https://pid.cz/zastavkova-tabla?stop=Hellichova",0,,1,B
U138Z52N,"Hellichova",50.08419,14.40447,,"https://pid.cz/zastavkova-tabla?stop=Hellichova",0,,0,
U139Z1P,"Hercovka",50.12207,14.45122,"P","https://pid.cz/zastavkova-tabla?stop=Hercovka",0,,2,A
U139Z2P,"Hercovka",50.12185,14.45330,"P","https://pid.cz/zastavkova-tabla?stop=Hercovka",0,,2,B
U140Z1P,"Hládkov",50.09068,14.38554,"P","https://pid.cz/zastavkova-tabla?stop=Hládkov",0,,1,A
U140Z2P,"Hládkov",50.09008,14.38586,"P","https://pid.cz/zastavkova-tabla?stop=Hládkov",0,,1,B
U140Z3P,"Myslbekova",50.08878,14.38648,"P","https://pid.cz/zastavkova-tabla?stop=Myslbekova",0,,2,C
U140Z5P,"Hládkov",50.08984,14.38621,"P","https://pid.cz/zastavkova-tabla?stop=Hládkov",0,,0,E
U140Z6P,"Hládkov",50.08970,14.38600,"P","https://pid.cz/zastavkova-tabla?stop=Hládkov",0,,0,F
U141Z1P,"Hlavní",50.04623,14.48762,"P","https://pid.cz/zastavkova-tabla?stop=Hlavní",0,,0,A
U141Z2P,"Hlavní",50.04689,14.48677,"P","https://pid.cz/zastavkova-tabla?stop=Hlavní",0,,0,B
U141Z3P,"Hlavní",50.04707,14.48656,"P","https://pid.cz/zastavkova-tabla?stop=Hlavní",0,,0,C
U142Z1P,"Hlavní nádraží",50.08608,14.43511,"P","https://pid.cz/zastavkova-tabla?stop=Hlavní nádraží",0,,1,A
U142Z2P,"Hlavní nádraží",50.08569,14.43593,"P","https://pid.cz/zastavkova-tabla?stop=Hlavní nádraží",0,,1,B
U142Z3P,"Hlavní nádraží",50.08294,14.43478,"P","https://pid.cz/zastavkova-tabla?stop=Hlavní nádraží",0,,0,C
U142Z3N,"Hlavní nádraží",50.08294,14.43478,,"https://pid.cz/zastavkova-tabla?stop=Hlavní nádraží",0,,0,C
U142Z4P,"Hlavní nádraží",50.08322,14.43460,"P","https://pid.cz/zastavkova-tabla?stop=Hlavní nádraží",0,,0,D
U142Z4N,"Hlavní nádraží",50.08322,14.43460,,"https://pid.cz/zastavkova-tabla?stop=Hlavní nádraží",0,,0,D
U142Z5N,"Hlavní nádraží",50.08311,14.43489,,"https://pid.cz/zastavkova-tabla?stop=Hlavní nádraží",0,,0,E
U142Z101P,"Hlavní nádraží",50.08390,14.43449,"P","https://pid.cz/zastavkova-tabla?stop=Hlavní nádraží",0,U142S1,1,M1
U142Z102P,"Hlavní nádraží",50.08311,14.43379,"P","https://pid.cz/zastavkova-tabla?stop=Hlavní nádraží",0,U142S1,1,M2
U142Z301P,"Praha hl.n.",50.08310,14.43619,"P","https://pid.cz/zastavkova-tabla?stop=Praha hlavní nádraží",0,U142S2,1,
U142Z302P,"Praha hl.n.",50.08310,14.43619,"P","https://pid.cz/zastavkova-tabla?stop=Praha hlavní nádraží",0,U142S2,1,
U143Z1P,"Hlohová",50.05643,14.50200,"P","https://pid.cz/zastavkova-tabla?stop=Hlohová",0,,0,A
U143Z2P,"Hlohová",50.05635,14.50227,"P","https://pid.cz/zastavkova-tabla?stop=Hlohová",0,,0,B
U144Z5P,"Starý Hloubětín",50.10541,14.52928,"P","https://pid.cz/zastavkova-tabla?stop=Starý Hloubětín",0,,1,E
U144Z6P,"Starý Hloubětín",50.10484,14.52929,"P","https://pid.cz/zastavkova-tabla?stop=Starý Hloubětín",0,,1,F
U145Z1,"Mladějovská",50.13255,14.56035,"B","https://pid.cz/zastavkova-tabla?stop=Mladějovská",0,,0,A
U145Z2,"Mladějovská",50.13271,14.56045,"B","https://pid.cz/zastavkova-tabla?stop=Mladějovská",0,,0,B
U146Z1P,"Nádraží Hlubočepy",50.04103,14.39378,"P","https://pid.cz/zastavkova-tabla?stop=Nádraží Hlubočepy",0,,0,A
U146Z2P,"Nádraží Hlubočepy",50.04152,14.39459,"P","https://pid.cz/zastavkova-tabla?stop=Nádraží Hlubočepy",0,,0,B
U146Z351,"Praha-Hlubočepy",50.04070,14.39386,"0","https://pid.cz/zastavkova-tabla?stop=Praha-Hlubočepy",0,U146S1,1,
U146Z352,"Praha-Hlubočepy",50.04070,14.39386,"0","https://pid.cz/zastavkova-tabla?stop=Praha-Hlubočepy",0,U146S1,1,
U147Z3P,"Hlubočepy",50.04180,14.40439,"P","https://pid.cz/zastavkova-tabla?stop=Hlubočepy",0,,0,C
U147Z4P,"Hlubočepy",50.04215,14.40476,"P","https://pid.cz/zastavkova-tabla?stop=Hlubočepy",0,,0,D
U147Z5P,"Hlubočepy",50.04239,14.40460,"P","https://pid.cz/zastavkova-tabla?stop=Hlubočepy",0,,1,E
U147Z6P,"Hlubočepy",50.04217,14.40439,"P","https://pid.cz/zastavkova-tabla?stop=Hlubočepy",0,,1,F
U147Z7P,"Hlubočepy",50.04280,14.40441,"P","https://pid.cz/zastavkova-tabla?stop=Hlubočepy",0,,0,G
U147Z8P,"Hlubočepy",50.04270,14.40422,"P","https://pid.cz/zastavkova-tabla?stop=Hlubočepy",0,,0,H
U148Z1P,"Holečkova",50.07422,14.39497,"P","https://pid.cz/zastavkova-tabla?stop=Holečkova",0,,0,A
U148Z2P,"Holečkova",50.07432,14.39582,"P","https://pid.cz/zastavkova-tabla?stop=Holečkova",0,,0,B
U149Z1P,"Holyně",50.02973,14.35704,"P","https://pid.cz/zastavkova-tabla?stop=Holyně",0,,0,A
U149Z2P,"Holyně",50.02963,14.35671,"P","https://pid.cz/zastavkova-tabla?stop=Holyně",0,,0,B
U150Z1P,"Weberova",50.07350,14.35550,"P","https://pid.cz/zastavkova-tabla?stop=Weberova",0,,0,A
U150Z2P,"Weberova",50.07350,14.35625,"P","https://pid.cz/zastavkova-tabla?stop=Weberova",0,,0,B
U151Z1P,"Horčičkova",50.03200,14.53442,"P","https://pid.cz/zastavkova-tabla?stop=Horčičkova",0,,0,A
U151Z1,"Horčičkova",50.03200,14.53442,"0","https://pid.cz/zastavkova-tabla?stop=Horčičkova",0,,0,A
U151Z2P,"Horčičkova",50.03178,14.53373,"P","https://pid.cz/zastavkova-tabla?stop=Horčičkova",0,,0,B
U151Z2,"Horčičkova",50.03178,14.53373,"0","https://pid.cz/zastavkova-tabla?stop=Horčičkova",0,,0,B
U152Z1P,"Horky",50.06140,14.44689,"P","https://pid.cz/zastavkova-tabla?stop=Horky",0,,2,A
U152Z2P,"Horky",50.06166,14.44634,"P","https://pid.cz/zastavkova-tabla?stop=Horky",0,,1,B
U153Z1P,"Horní cesta",50.03327,14.39645,"P","https://pid.cz/zastavkova-tabla?stop=Horní cesta",0,,0,A
U154Z1P,"Boloňská",50.04718,14.55570,"P","https://pid.cz/zastavkova-tabla?stop=Boloňská",0,,0,A
U154Z2P,"Boloňská",50.04798,14.55671,"P","https://pid.cz/zastavkova-tabla?stop=Boloňská",0,,0,B
U154Z3P,"Boloňská",50.04825,14.55658,"P","https://pid.cz/zastavkova-tabla?stop=Boloňská",0,,0,C
U154Z4P,"Boloňská",50.04750,14.55567,"P","https://pid.cz/zastavkova-tabla?stop=Boloňská",0,,0,D
U155Z1P,"Na Kovárně",50.11782,14.62802,"P","https://pid.cz/zastavkova-tabla?stop=Na Kovárně",0,,0,A
U155Z1,"Na Kovárně",50.11782,14.62802,"B","https://pid.cz/zastavkova-tabla?stop=Na Kovárně",0,,0,A
U155Z2P,"Na Kovárně",50.11803,14.62874,"P","https://pid.cz/zastavkova-tabla?stop=Na Kovárně",0,,0,B
U155Z2,"Na Kovárně",50.11803,14.62874,"B","https://pid.cz/zastavkova-tabla?stop=Na Kovárně",0,,0,B
U156Z1P,"Průchova",50.06239,14.36597,"P","https://pid.cz/zastavkova-tabla?stop=Průchova",0,,0,A
U156Z2P,"Průchova",50.06260,14.36642,"P","https://pid.cz/zastavkova-tabla?stop=Průchova",0,,0,B
U157Z1P,"Bořislavka",50.09852,14.36455,"P","https://pid.cz/zastavkova-tabla?stop=Bořislavka",0,,1,A
U157Z2P,"Bořislavka",50.09857,14.36378,"P","https://pid.cz/zastavkova-tabla?stop=Bořislavka",0,,1,B
U157Z3P,"Bořislavka",50.09872,14.36414,"P","https://pid.cz/zastavkova-tabla?stop=Bořislavka",0,,0,C
U157Z4P,"Bořislavka",50.09905,14.36469,"P","https://pid.cz/zastavkova-tabla?stop=Bořislavka",0,,0,D
U157Z4,"Bořislavka",50.09905,14.36469,"B","https://pid.cz/zastavkova-tabla?stop=Bořislavka",0,,0,D
U157Z5,"Bořislavka",50.09868,14.36360,"B","https://pid.cz/zastavkova-tabla?stop=Bořislavka",0,,0,E
U157Z6P,"Bořislavka",50.09921,14.36468,"P","https://pid.cz/zastavkova-tabla?stop=Bořislavka",0,,0,F
U157Z6,"Bořislavka",50.09921,14.36468,"B","https://pid.cz/zastavkova-tabla?stop=Bořislavka",0,,0,F
U157Z74,"Bořislavka",50.09905,14.36469,"B","https://pid.cz/zastavkova-tabla?stop=Bořislavka",0,,0,D
U157Z101P,"Bořislavka",50.09836,14.36354,"P","https://pid.cz/zastavkova-tabla?stop=Bořislavka",0,U157S1,1,M1
U157Z102P,"Bořislavka",50.09832,14.36212,"P","https://pid.cz/zastavkova-tabla?stop=Bořislavka",0,U157S1,1,M2
U158Z1P,"Hostavice",50.09022,14.56348,"P","https://pid.cz/zastavkova-tabla?stop=Hostavice",0,,0,A
U158Z2P,"Hostavice",50.09002,14.56318,"P","https://pid.cz/zastavkova-tabla?stop=Hostavice",0,,0,B
U159Z1P,"Benice",50.01357,14.60498,"P","https://pid.cz/zastavkova-tabla?stop=Benice",0,,0,A
U159Z2P,"Benice",50.01340,14.60533,"P","https://pid.cz/zastavkova-tabla?stop=Benice",0,,0,B
U159Z2,"Benice",50.01340,14.60533,"B","https://pid.cz/zastavkova-tabla?stop=Benice",0,,0,B
U159Z4,"Benice",50.01335,14.60507,"B","https://pid.cz/zastavkova-tabla?stop=Benice",0,,0,D
U160Z1P,"Hostivařské náměstí",50.05012,14.52630,"P","https://pid.cz/zastavkova-tabla?stop=Hostivařské náměstí",0,,0,A
U160Z2P,"Hostivařské náměstí",50.05013,14.52643,"P","https://pid.cz/zastavkova-tabla?stop=Hostivařské náměstí",0,,0,B
U161Z1P,"Hostýnská",50.08107,14.49553,"P","https://pid.cz/zastavkova-tabla?stop=Hostýnská",0,,0,A
U161Z2P,"Hostýnská",50.08132,14.49552,"P","https://pid.cz/zastavkova-tabla?stop=Hostýnská",0,,0,B
U162Z5P,"Čínská",50.10895,14.39467,"P","https://pid.cz/zastavkova-tabla?stop=Čínská",0,,0,E
U162Z5,"Čínská",50.10895,14.39467,"0","https://pid.cz/zastavkova-tabla?stop=Čínská",0,,0,E
U162Z6P,"Čínská",50.10901,14.39394,"P","https://pid.cz/zastavkova-tabla?stop=Čínská",0,,0,F
U162Z6,"Čínská",50.10901,14.39394,"0","https://pid.cz/zastavkova-tabla?stop=Čínská",0,,0,F
U163Z1P,"Hradčanská",50.09730,14.40487,"P","https://pid.cz/zastavkova-tabla?stop=Hradčanská",0,,1,A
U163Z2P,"Hradčanská",50.09721,14.40385,"P","https://pid.cz/zastavkova-tabla?stop=Hradčanská",0,,1,B
U163Z5P,"Hradčanská",50.09818,14.40535,"P","https://pid.cz/zastavkova-tabla?stop=Hradčanská",0,,0,E
U163Z6P,"Hradčanská",50.09812,14.40522,"P","https://pid.cz/zastavkova-tabla?stop=Hradčanská",0,,0,F
U163Z9P,"Hradčanská",50.09734,14.40609,"P","https://pid.cz/zastavkova-tabla?stop=Hradčanská",0,,0,I
U163Z9N,"Hradčanská",50.09734,14.40609,,"https://pid.cz/zastavkova-tabla?stop=Hradčanská",0,,0,I
U163Z10P,"Hradčanská",50.09700,14.40277,"P","https://pid.cz/zastavkova-tabla?stop=Hradčanská",0,,0,J
U163Z10N,"Hradčanská",50.09700,14.40277,,"https://pid.cz/zastavkova-tabla?stop=Hradčanská",0,,0,J
U163Z101P,"Hradčanská",50.09721,14.40378,"P","https://pid.cz/zastavkova-tabla?stop=Hradčanská",0,U163S1,2,M1
U163Z102P,"Hradčanská",50.09767,14.40254,"P","https://pid.cz/zastavkova-tabla?stop=Hradčanská",0,U163S1,2,M2
U163Z301,"Praha-Dejvice",50.09698,14.39968,"0","https://pid.cz/zastavkova-tabla?stop=Praha-Dejvice",0,U163S2,2,
U163Z302,"Praha-Dejvice",50.09698,14.39968,"0","https://pid.cz/zastavkova-tabla?stop=Praha-Dejvice",0,U163S2,2,
U164Z3,"Hrnčíře",49.99686,14.51764,"B","https://pid.cz/zastavkova-tabla?stop=Hrnčíře",0,,0,C
U164Z4,"Hrnčíře",49.99891,14.51719,"B","https://pid.cz/zastavkova-tabla?stop=Hrnčíře",0,,0,D
U165Z1,"Hrnčířský hřbitov",50.00166,14.51600,"B","https://pid.cz/zastavkova-tabla?stop=Hrnčířský hřbitov",0,,0,A
U165Z2P,"Hrnčířský hřbitov",50.00306,14.51652,"P","https://pid.cz/zastavkova-tabla?stop=Hrnčířský hřbitov",0,,0,B
U165Z2,"Hrnčířský hřbitov",50.00306,14.51652,"B","https://pid.cz/zastavkova-tabla?stop=Hrnčířský hřbitov",0,,0,B
U165Z3P,"Hrnčířský hřbitov",50.00283,14.51507,"P","https://pid.cz/zastavkova-tabla?stop=Hrnčířský hřbitov",0,,0,C
U165Z5,"Hrnčířský hřbitov",50.00233,14.51785,"B","https://pid.cz/zastavkova-tabla?stop=Hrnčířský hřbitov",0,,0,E
U166Z1P,"Toulcův dvůr",50.04785,14.51908,"P","https://pid.cz/zastavkova-tabla?stop=Toulcův dvůr",0,,0,A
U166Z2P,"Toulcův dvůr",50.04775,14.51960,"P","https://pid.cz/zastavkova-tabla?stop=Toulcův dvůr",0,,0,B
U167Z1P,"Ďáblický hřbitov",50.13740,14.47877,"P","https://pid.cz/zastavkova-tabla?stop=Ďáblický hřbitov",0,,0,A
U167Z1,"Ďáblický hřbitov",50.13740,14.47877,"0","https://pid.cz/zastavkova-tabla?stop=Ďáblický hřbitov",0,,0,A
U167Z2P,"Ďáblický hřbitov",50.13778,14.47866,"P","https://pid.cz/zastavkova-tabla?stop=Ďáblický hřbitov",0,,0,B
U167Z2,"Ďáblický hřbitov",50.13778,14.47866,"0","https://pid.cz/zastavkova-tabla?stop=Ďáblický hřbitov",0,,0,B
U168Z1P,"Hřebenka",50.07510,14.39035,"P","https://pid.cz/zastavkova-tabla?stop=Hřebenka",0,,0,A
U168Z2P,"Hřebenka",50.07507,14.38987,"P","https://pid.cz/zastavkova-tabla?stop=Hřebenka",0,,0,B
U169Z1P,"Hříbková",50.02040,14.58047,"P","https://pid.cz/zastavkova-tabla?stop=Hříbková",0,,0,A
U169Z2P,"Hříbková",50.02062,14.57992,"P","https://pid.cz/zastavkova-tabla?stop=Hříbková",0,,0,B
U170Z1P,"Hulická",50.07777,14.66027,"P","https://pid.cz/zastavkova-tabla?stop=Hulická",0,,0,A
U170Z1,"Hulická",50.07777,14.66027,"B","https://pid.cz/zastavkova-tabla?stop=Hulická",0,,0,A
U170Z2P,"Hulická",50.07728,14.65995,"P","https://pid.cz/zastavkova-tabla?stop=Hulická",0,,0,B
U170Z2,"Hulická",50.07728,14.65995,"B","https://pid.cz/zastavkova-tabla?stop=Hulická",0,,0,B
U170Z3P,"Hulická",50.07798,14.66011,"P","https://pid.cz/zastavkova-tabla?stop=Hulická",0,,0,C
U171Z1P,"Letecké muzeum",50.12582,14.53570,"P","https://pid.cz/zastavkova-tabla?stop=Letecké muzeum",0,,0,A
U171Z1,"Letecké muzeum",50.12582,14.53570,"0","https://pid.cz/zastavkova-tabla?stop=Letecké muzeum",0,,0,A
U171Z2P,"Letecké muzeum",50.12617,14.53608,"P","https://pid.cz/zastavkova-tabla?stop=Letecké muzeum",0,,0,B
U171Z2,"Letecké muzeum",50.12617,14.53608,"0","https://pid.cz/zastavkova-tabla?stop=Letecké muzeum",0,,0,B
U171Z71N,"Letecké muzeum",50.12582,14.53570,,"https://pid.cz/zastavkova-tabla?stop=Letecké muzeum",0,,0,A
U171Z72N,"Letecké muzeum",50.12617,14.53608,,"https://pid.cz/zastavkova-tabla?stop=Letecké muzeum",0,,0,B
U172Z1P,"Husinecká",50.08509,14.44449,"P","https://pid.cz/zastavkova-tabla?stop=Husinecká",0,,1,A
U172Z2P,"Husinecká",50.08493,14.44535,"P","https://pid.cz/zastavkova-tabla?stop=Husinecká",0,,1,B
U172Z3P,"Husinecká",50.08509,14.44449,"P","https://pid.cz/zastavkova-tabla?stop=Husinecká",0,,0,C
U172Z4P,"Husinecká",50.08481,14.44631,"P","https://pid.cz/zastavkova-tabla?stop=Husinecká",0,,0,D
U173Z1P,"Hutě",50.10841,14.55851,"P","https://pid.cz/zastavkova-tabla?stop=Hutě",0,,0,A
U173Z1,"Hutě",50.10841,14.55851,"0","https://pid.cz/zastavkova-tabla?stop=Hutě",0,,0,A
U173Z2P,"Hutě",50.10884,14.55644,"P","https://pid.cz/zastavkova-tabla?stop=Hutě",0,,0,B
U173Z2,"Hutě",50.10884,14.55644,"0","https://pid.cz/zastavkova-tabla?stop=Hutě",0,,0,B
U174Z1P,"Hutmanka",50.05712,14.36931,"P","https://pid.cz/zastavkova-tabla?stop=Hutmanka",0,,0,A
U174Z2P,"Hutmanka",50.05658,14.36961,"P","https://pid.cz/zastavkova-tabla?stop=Hutmanka",0,,0,B
U174Z3P,"Hutmanka",50.05643,14.37086,"P","https://pid.cz/zastavkova-tabla?stop=Hutmanka",0,,0,C
